Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6919721,The History of White People,Nell Irvin Painter,"Painter, Nell Irvin",,"=""0393049345""","=""9780393049343""",0,4.02,W. W. Norton & Company,Hardcover,512,2010,2010,,2019/12/30,"black-authors-to-read, to-read-non-fiction","black-authors-to-read (#9), to-read-non-fiction (#13)",to-read-non-fiction,,,,0,,,0,,,,,
2088385,The Book of Negroes,Lawrence Hill,"Hill, Lawrence",,"=""1554681561""","=""9781554681563""",5,4.46,HarperCollins,Paperback,470,2007,2007,,2019/11/24,"2019, authors-of-color, black-authors-read","2019 (#108), authors-of-color (#37), black-authors-read (#5)",read,,,,0,,,0,,,,,
40163362,We Cast a Shadow,Maurice Carlos Ruffin,"Ruffin, Maurice Carlos",,"=""0525509062""","=""9780525509066""",3,3.65,One World,Hardcover,336,2019,2019,2019/12/11,2019/11/24,"2019, authors-of-color, fiction, libby, novel, black-authors-read","2019 (#102), authors-of-color (#31), fiction (#299), libby (#29), novel (#47), black-authors-read (#3)",read,,,,1,,,0,,,,,
761156,Mumbo Jumbo,Ishmael Reed,"Reed, Ishmael",,"=""0684824779""","=""9780684824772""",0,3.82,Scribner,Paperback,224,1996,1972,,2019/11/17,"to-read, black-authors-to-read","to-read (#98), black-authors-to-read (#11)",to-read,,,,0,,,0,,,,,
23316548,The Book of Negroes,Lawrence Hill,"Hill, Lawrence",,"=""0393351394""","=""9780393351392""",5,4.46,W. W. Norton  Company,Paperback,512,2015,2007,2019/12/30,2018/11/28,"recommended-to-me, 2019, africa, authors-of-color, best-of-2019, books-i-loved, fav-novels, favorites, fiction, history, novel","recommended-to-me (#33), 2019 (#107), africa (#14), authors-of-color (#35), best-of-2019 (#15), books-i-loved (#96), fav-novels (#7), favorites (#41), fiction (#302), history (#67), novel (#50)",read,,,,1,,,0,,,,,
27405672,"Cold Silence (Joe Rush, #3)",James Abel,"Abel, James",,"=""042528297X""","=""9780425282977""",1,3.81,Berkley,Hardcover,324,2016,,,2018/09/06,,,read,,,,1,,,0,,,,,
41539,The Good House,Tananarive Due,"Due, Tananarive",,"=""0743296168""","=""9780743296168""",0,3.94,Simon & Schuster,Paperback,597,2006,2003,,2019/12/01,"black-authors-to-read, to-read","black-authors-to-read (#5), to-read (#104)",to-read,,,,0,,,0,,,,,
13578175,The Emperor's Soul,Brandon Sanderson,"Sanderson, Brandon",,"=""1616960922""","=""9781616960926""",0,4.35,Tachyon Publications,Paperback,175,2012,2012,,2019/12/29,2019,2019 (#106),read,,,,1,,,0,,,,,
42201540,Over the Garden Wall: Hollow Town,Celia Lowenthal,"Lowenthal, Celia","Pat McHale, Jorge Monlongo","=""1684153832""","=""9781684153831""",0,4.16,KaBOOM!,Paperback,144,2019,2019,2019/12/25,2019/12/25,"2019, graphic-novels-n-comics, women-authors","2019 (#105), graphic-novels-n-comics (#38), women-authors (#155)",read,,,,1,,,0,,,,,
52872,Flight,Sherman Alexie,"Alexie, Sherman",,"=""0802170374""","=""9780802170378""",4,3.89,Grove Atlantic Black Cat,Paperback,181,2007,2007,2019/12/06,2019/11/30,"native-authors-to-read, time-travel, 2019, authors-of-color, best-of-2019, books-i-loved, fav-novels, favorites, fiction, first-nations, novel","native-authors-to-read (#5), time-travel (#14), 2019 (#101), authors-of-color (#30), best-of-2019 (#13), books-i-loved (#94), fav-novels (#5), favorites (#39), fiction (#298), first-nations (#12), novel (#46)",read,,,,1,,,0,,,,,
83578,Why Darwin Matters: The Case Against Intelligent Design,Michael Shermer,"Shermer, Michael",,"=""0805081216""","=""9780805081213""",4,3.98,Times Books,Hardcover,224,2006,2006,,2013/01/03,science,science (#43),read,,,,1,,,0,,,,,
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke,"Wolke, Robert L.",Marlene Parrish,"=""0393011836""","=""9780393011838""",4,3.86,W. W. Norton  Company,Hardcover,320,2002,2002,2013/06/03,2013/05/14,"april2013-april2014, science","april2013-april2014 (#4), science (#40)",read,,,,1,,,0,,,,,
20256572,The Evil Hours: A Biography of Post-Traumatic Stress Disorder,David J. Morris,"Morris, David J.",,"=""0544086619""","=""9780544086616""",4,4.16,Eamon Dolan/Houghton Mifflin Harcourt,Hardcover,352,2015,2015,2017/11/08,2017/10/01,"2017, books-that-changed-how-i-think, science","2017 (#64), books-that-changed-how-i-think (#19), science (#38)",read,,,,1,,,0,,,,,
693208,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,"Alexie, Sherman",Ellen Forney,"=""0316013684""","=""9780316013680""",5,4.10,"Little, Brown Books for Young Readers",Hardcover,230,2007,2007,2019/12/06,2019/11/24,"native-authors-to-read, 2019, authors-of-color, best-of-2019, books-i-loved, books-that-changed-how-i-think, booksale, children_and_ya, favorites, fiction, first-nations, novel","native-authors-to-read (#1), 2019 (#100), authors-of-color (#29), best-of-2019 (#12), books-i-loved (#93), books-that-changed-how-i-think (#38), booksale (#40), children_and_ya (#98), favorites (#38), fiction (#297), first-nations (#11), novel (#45)",read,,,,1,,,0,,,,,
64863,"A is for Alibi (Kinsey Millhone, #1)",Sue Grafton,"Grafton, Sue",,"=""0312938993""","=""9780312938994""",0,3.85,St. Martin's Press,Paperback,308,2005,1982,2019/12/01,2019/11/20,"2019, crime-fiction, fiction, mystery, novel, women-authors","2019 (#99), crime-fiction (#25), fiction (#296), mystery (#27), novel (#44), women-authors (#152)",read,,,,1,,,0,,,,,
384279,Mama Solves A Murder,Nora DeLoach,"DeLoach, Nora",,"=""0870679694""","=""9780870679698""",0,3.84,Holloway House,Paperback,208,2000,1994,,2019/12/01,"to-read, black-authors-to-read","to-read (#103), black-authors-to-read (#4)",to-read,,,,0,,,0,,,,,
29220494,The Break,Katherena Vermette,"Vermette, Katherena",,"=""1487001118""","=""9781487001117""",0,4.29,House of Anansi Press,Paperback,350,2016,2016,,2019/11/24,"native-authors-to-read, to-read","native-authors-to-read (#4), to-read (#102)",to-read,,,,0,,,0,,,,,
31147267,The Changeling,Victor LaValle,"LaValle, Victor",,"=""0812995945""","=""9780812995947""",0,3.78,Spiegel & Grau,Hardcover,431,2017,2017,,2019/11/24,"to-read, black-authors-to-read","to-read (#100), black-authors-to-read (#3)",to-read,,,,0,,,0,,,,,
11346,Sula,Toni Morrison,"Morrison, Toni",,"=""0452283868""","=""9780452283862""",0,3.93,Plume Books,Paperback,174,2002,1973,,2019/11/24,,,read,,,,1,,,0,,,,,
35412372,Freshwater,Akwaeke Emezi,"Emezi, Akwaeke",,"=""0802127355""","=""9780802127358""",0,3.99,Grove Press,Hardcover,229,2018,2018,,2019/11/24,"to-read, black-authors-to-read","to-read (#99), black-authors-to-read (#1)",to-read,,,,0,,,0,,,,,
20575446,In Real Life,Cory Doctorow,"Doctorow, Cory",Jen Wang,"=""1596436581""","=""9781596436589""",2,3.81,First Second,Paperback,175,2014,2014,,2019/06/14,"2019, graphic-novels-n-comics, women-authors","2019 (#45), graphic-novels-n-comics (#24), women-authors (#132)",read,Decent story but heavy handed.,,,1,,,0,,,,,
25109947,Lovecraft Country,Matt Ruff,"Ruff, Matt",,"=""0062292080""","=""9780062292087""",3,4.05,Harper,ebook,400,2016,2016,,2019/11/22,"2019, fiction","2019 (#92), fiction (#294)",read,,,,1,,,0,,,,,
30653967,The Women in the Castle,Jessica Shattuck,"Shattuck, Jessica",,"=""0062563661""","=""9780062563668""",3,3.86,William Morrow,Hardcover,356,2017,2017,2017/12/10,2017/12/05,"fiction, women-authors, 2017, books-i-loved, books-that-changed-how-i-think, history, best-of-2017, libby, novel, ww2","fiction (#53), women-authors (#70), 2017 (#74), books-i-loved (#52), books-that-changed-how-i-think (#20), history (#44), best-of-2017 (#1), libby (#8), novel (#20), ww2 (#10)",read,,,,1,,,0,,,,,
649361,Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,Jeanne Wakatsuki Houston,"Houston, Jeanne Wakatsuki",James D. Houston,"=""0553272586""","=""9780553272581""",3,3.61,Dell,Paperback,203,1995,1972,2014/08/31,2014/03/04,"2014, history, history-isn-t-pretty, check-your-privilege, ww2","2014 (#29), history (#11), history-isn-t-pretty (#5), check-your-privilege (#5), ww2 (#9)",read,,,,1,,,0,,,,,
325123,Looking Like the Enemy: My Story of Imprisonment in Japanese American Internment Camps,Mary Matsuda Gruenewald,"Gruenewald, Mary Matsuda",,"=""0939165538""","=""9780939165537""",4,4.06,NewSage Press,Paperback,227,2005,2005,2014/08/30,2014/03/04,"history, 2014, books-that-changed-how-i-think, books-i-loved, history-isn-t-pretty, check-your-privilege, ww2","history (#10), 2014 (#28), books-that-changed-how-i-think (#6), books-i-loved (#15), history-isn-t-pretty (#6), check-your-privilege (#6), ww2 (#8)",read,,,,1,,,0,,,,,
7519231,"All Clear (All Clear, #2)",Connie Willis,"Willis, Connie",,"=""0553807676""","=""9780553807677""",2,4.07,Spectra,Hardcover,656,2010,2010,2014/06/30,2014/06/19,"2014, time-travel, women-authors, fiction, ww2","2014 (#21), time-travel (#5), women-authors (#73), fiction (#147), ww2 (#7)",read,,,,1,,,0,,,,,
6506307,"Blackout (All Clear, #1)",Connie Willis,"Willis, Connie",,"=""0553803190""","=""9780553803198""",2,3.83,Spectra Books,Paperback,610,2010,2010,2014/06/20,2014/05/19,"fiction, 2014, time-travel, women-authors, ww2","fiction (#7), 2014 (#20), time-travel (#8), women-authors (#74), ww2 (#6)",read,,,,1,,,0,,,,,
10155,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""0812967259""","=""9780812967258""",4,3.93,Modern Library,Paperback,272,2003,1912,2013/09/21,2013/09/19,"april2013-april2014, books-i-loved, fiction","april2013-april2014 (#21), books-i-loved (#7), fiction (#136)",read,,,,1,,,0,,,,,
230138,Ishi in Two Worlds: A Biography of the Last Wild Indian in North America,Theodora Kroeber,"Kroeber, Theodora",Karl Kroeber,"=""0520240375""","=""9780520240377""",3,4.06,University of California Press,Paperback,286,2004,1961,,2013/05/14,first-nations,first-nations (#9),read,,,,1,,,0,,,,,
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394541553""","=""9780394541556""",0,4.35,Pantheon Books,Hardcover,159,1991,1985,,2017/09/23,"fiction, graphic-novels-n-comics, ww2","fiction (#199), graphic-novels-n-comics (#15), ww2 (#3)",read,,,,1,,,0,,,,,
20588662,"An Indigenous Peoples' History of the United States (ReVisioning American History, #3)",Roxanne Dunbar-Ortiz,"Dunbar-Ortiz, Roxanne",,"=""080700040X""","=""9780807000403""",4,4.34,Beacon Press,Hardcover,296,2014,2014,2018/12/14,2018/11/11,"link, 2018, books-that-changed-how-i-think, check-your-privilege, development, history, history-isn-t-pretty, women-authors, first-nations","link (#1), 2018 (#77), books-that-changed-how-i-think (#31), check-your-privilege (#14), development (#23), history (#61), history-isn-t-pretty (#11), women-authors (#108), first-nations (#5)",read,"This book may not have been perfect (see other reviews for that), but it has certainly changed how I think about the history of America. Nothing in this book was completely new to me, I've read Bury My Heart and taken classes on American Indian history, but the narrative thrust of what Dunbar-Ortiz presents and how she ties things together was new to me and mind-blowing. I will certainly look more skeptically at media about Indigo Americans in light of this. I also feel more informed about Native governments, their history and interaction with US government.  The author presents a good list of further reading.",,,1,,,0,,,,,
34217599,Future Home of the Living God,Louise Erdrich,"Erdrich, Louise",,"=""0062694057""","=""9780062694058""",4,3.54,Harper,Hardcover,263,2017,2017,2018/12/21,2018/12/14,"2018, best-of-2018, books-i-loved, fiction, libby, women-authors, postfemanist-apocalypse, novel, first-nations","2018 (#78), best-of-2018 (#9), books-i-loved (#67), fiction (#231), libby (#22), women-authors (#109), postfemanist-apocalypse (#1), novel (#8), first-nations (#4)",read,,,,1,,,0,,,,,
82998,The Game of Silence,Louise Erdrich,"Erdrich, Louise",,"=""0064410293""","=""9780064410298""",5,4.09,HarperCollins,Paperback,288,2006,2005,2019/01/25,2019/01/25,"2019, children_and_ya, fiction, history, libby, women-authors, first-nations","2019 (#5), children_and_ya (#91), fiction (#241), history (#62), libby (#24), women-authors (#117), first-nations (#3)",read,,,,1,,,0,,,,,
15819028,"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,"Wecker, Helene",,"=""0062110837""","=""9780062110831""",0,4.11,Harper,Hardcover,486,2013,2013,,2019/11/22,,,read,,,,1,,,0,,,,,
10138607,Habibi,Craig Thompson,"Thompson, Craig",,"=""0375424148""","=""9780375424144""",0,4.03,Pantheon,Hardcover,672,2011,2011,,2019/11/22,,,read,,,,1,,,0,,,,,
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",0,4.14,Tor Science Fiction,Mass Market Paperback,613,2010,1992,,2019/11/22,,,read,,,,1,,,0,,,,,
17332272,Something More Than Night,Ian Tregillis,"Tregillis, Ian",,"=""0765334321""","=""9780765334329""",0,3.57,Tor Books,Hardcover,304,2013,2013,,2019/11/22,2014,2014 (#46),read,,,,1,,,0,,,,,
288288,How to Read a Novel,John Sutherland,"Sutherland, John",,"=""0312359888""","=""9780312359881""",1,3.05,St. Martin's Press,Hardcover,263,2006,2006,,2019/11/20,wont-finish,wont-finish (#8),wont-finish,,,,0,,,0,,,,,
15929764,What Are You Looking At?: 150 Years of Modern Art in a Nutshell,Will Gompertz,"Gompertz, Will",,"=""0670920495""","=""9780670920495""",5,4.27,Viking,Hardcover,464,2012,2012,2017/04/04,2017/03/23,"art, 2017, books-that-changed-how-i-think, fav-non-fiction","art (#6), 2017 (#16), books-that-changed-how-i-think (#14), fav-non-fiction (#4)",read,"I went into this book expecting to find a point in art history where I just didn't get it anymore. Gompertz works forward in art history starting with Impressionism and continuing to the present day. Before reading this book, I loved Impressionism, but thought I hated anything more recent. As the pages turned, however, I found myself discovering new styles of art that I connected with. By learning about the ideas behind the art styles, and the history surrounding how they developed, I've found that I can appreciate much more modern art. It's not all just ""the Emperor's new clothes"". ",,,1,,,0,,,,,
1605034,The Miracle at Speedy Motors (No. 1 Ladies' Detective Agency #9),Alexander McCall Smith,"Smith, Alexander McCall",,"=""""","=""""",3,4.09,Pantheon Books,Hardcover,214,2008,2008,,2018/07/19,,,read,,,,1,,,0,,,,,
1553786,The Bible as It Was,James L. Kugel,"Kugel, James L.",,"=""0674069412""","=""9780674069411""",4,3.97,"Belknap Press, an Imprint of Harvard University Press",Paperback,696,1999,1999,,2018/01/03,,,read,,,,1,,,0,,,,,
465226,"The Redbreast (Harry Hole, #3)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""184343217X""","=""9781843432173""",4,3.93,Harvill Secker,Paperback,519,2009,2000,2019/07/29,2019/07/26,"2019, best-of-2019, books-i-loved, booksale, fiction, mystery, nordic-noir, novel, translation, crime-fiction","2019 (#55), best-of-2019 (#9), books-i-loved (#82), booksale (#37), fiction (#272), mystery (#10), nordic-noir (#5), novel (#28), translation (#2), crime-fiction (#4)",read,"This is the second Nesbø book I've read, and it didn't disapoint. Nesbø is a master of suspense. One example - he has a unique ability to write entire scenes in which the reader doesnt know which characters are being referenced. When I told my husband about this, he said it sounded ""really fucking annoying"", but Nesbø does this so well I never feel like I'm being played with. I've never seen an author do this before. I'm sure there's a technical term for it (""non-omniscient narrator""?), but whatever it is, Nesbø is brilliant at it.",,,1,,,0,,,,,
99945,Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana",Stephen Mitchell,"=""""","=""9780609810347""",4,4.13,Harmony,Paperback,224,2002,-400,,2011/07/18,"religious, books-i-loved","religious (#47), books-i-loved (#24)",read,,,,1,,,0,,,,,
17250,The Crucible,Arthur  Miller,"Miller, Arthur",Christopher Bigsby,"=""0142437336""","=""9780142437339""",4,3.58,Penguin Books,Paperback,143,2003,1953,,2011/03/23,"classics, fiction","classics (#20), fiction (#79)",read,,,,1,,,0,,,,,
20758127,What We See When We Read,Peter Mendelsund,"Mendelsund, Peter",,"=""0804171637""","=""9780804171632""",1,3.70,Vintage,Paperback,425,2014,2014,,2019/07/08,wont-finish,wont-finish (#2),wont-finish,"More accurately ""What I See When I Read (and Maybe Some of My Friends Too, If They Agree With Me)"". Unsupported, unconnected, rambling suppositions. If you want a phenomenology of the visual imagination, read the first few chapters of Daniel Dennett's Consciousness Explained. If you want a bunch of uninformed guesses about what some people might see when they read, go ask drunk people at a bar. It'll probably be just as informative as this book.",,,1,,,0,,,,,
26591769,Manga Classics: Sense and Sensibility,Stacy King,"King, Stacy","Po Tse, Jane Austen","=""1927925630""","=""9781927925638""",1,3.93,Udon Entertainment,Paperback,308,2016,2016,,2019/09/29,"classics-adaptation, graphic-novels-n-comics, link, translation, wont-finish","classics-adaptation (#6), graphic-novels-n-comics (#36), link (#8), translation (#26), wont-finish (#5)",wont-finish,,,,1,,,0,,,,,
